Unnamed: 0;type;subtype;bedroomCount;bathroomCount;province;locality;postCode;habitableSurface;buildingCondition;buildingConstructionYear;facedeCount;floodZoneType;heatingType;kitchenType;hasLivingRoom;toiletCount;hasTerrace;epcScore;price
220951;APARTMENT;APARTMENT;1.0;1.0;Antwerp;Antwerpen;2000;112.0;GOOD;1975.0;;NON_FLOOD_ZONE;;;TRUE;1.0;;B;375000.0
220954;HOUSE;MANSION;3.0;2.0;Antwerp;Antwerpen;2000;260.0;AS_NEW;1896.0;2.0;NON_FLOOD_ZONE;GAS;HYPER_EQUIPPED;;4.0;TRUE;B;985000.0
220955;APARTMENT;TRIPLEX;3.0;1.0;Antwerp;ANTWERPEN;2000;140.0;AS_NEW;1920.0;2.0;NON_FLOOD_ZONE;GAS;INSTALLED;TRUE;1.0;;C;399000.0
220956;APARTMENT;APARTMENT;3.0;2.0;Antwerp;Antwerpen (2000);2000;121.0;GOOD;2017.0;2.0;;GAS;INSTALLED;TRUE;2.0;TRUE;A;549000.0
220959;APARTMENT;APARTMENT;2.0;2.0;Antwerp;ANTWERPEN;2000;90.0;AS_NEW;1967.0;2.0;;GAS;INSTALLED;;2.0;;C;420000.0
220961;APARTMENT;DUPLEX;3.0;3.0;Antwerp;Antwerpen;2000;125.0;AS_NEW;2023.0;2.0;NON_FLOOD_ZONE;GAS;HYPER_EQUIPPED;TRUE;3.0;TRUE;A+;599000.0
220964;APARTMENT;GROUND_FLOOR;1.0;1.0;Antwerp;ANTWERPEN;2000;61.0;;1963.0;2.0;NON_FLOOD_ZONE;GAS;SEMI_EQUIPPED;TRUE;1.0;;C;285000.0
220965;APARTMENT;PENTHOUSE;2.0;1.0;Antwerp;Antwerpen;2000;100.0;AS_NEW;2014.0;2.0;NON_FLOOD_ZONE;GAS;HYPER_EQUIPPED;;1.0;TRUE;A;555000.0
220966;APARTMENT;PENTHOUSE;2.0;1.0;Antwerp;Antwerpen;2000;160.0;JUST_RENOVATED;1880.0;2.0;NON_FLOOD_ZONE;GAS;INSTALLED;;1.0;TRUE;C;749000.0
220974;APARTMENT;APARTMENT;1.0;1.0;Antwerp;Antwerpen;2000;51.0;JUST_RENOVATED;1918.0;2.0;;GAS;HYPER_EQUIPPED;;1.0;;C;259000.0
220977;APARTMENT;APARTMENT;1.0;1.0;Antwerp;Antwerpen;2000;71.0;AS_NEW;2016.0;2.0;;GAS;INSTALLED;TRUE;1.0;TRUE;A;355000.0
220978;APARTMENT;APARTMENT;2.0;1.0;Antwerp;Antwerpen;2000;82.0;JUST_RENOVATED;2021.0;;;GAS;HYPER_EQUIPPED;TRUE;1.0;TRUE;A;374000.0
220979;APARTMENT;APARTMENT;2.0;2.0;Antwerp;Antwerpen;2000;108.0;GOOD;2019.0;;NON_FLOOD_ZONE;;;TRUE;1.0;;A;1115000.0
220982;APARTMENT;PENTHOUSE;3.0;2.0;Antwerp;Antwerpen;2000;130.0;AS_NEW;2023.0;3.0;NON_FLOOD_ZONE;GAS;HYPER_EQUIPPED;TRUE;2.0;TRUE;A+;799000.0
220983;APARTMENT;PENTHOUSE;2.0;1.0;Antwerp;Antwerpen;2000;93.0;AS_NEW;2021.0;;;;;;1.0;TRUE;A;495000.0
220988;APARTMENT;APARTMENT;1.0;1.0;Antwerp;Antwerpen;2000;70.0;GOOD;1959.0;;;;INSTALLED;TRUE;1.0;TRUE;B;278000.0
220989;APARTMENT;APARTMENT;1.0;1.0;Antwerp;Antwerpen;2000;65.0;AS_NEW;2016.0;2.0;NON_FLOOD_ZONE;GAS;INSTALLED;TRUE;1.0;TRUE;A;325000.0
220990;APARTMENT;LOFT;2.0;1.0;Antwerp;Antwerpen;2000;220.0;AS_NEW;2008.0;2.0;;;HYPER_EQUIPPED;;2.0;;B;825000.0
220991;APARTMENT;DUPLEX;3.0;2.0;Antwerp;Antwerpen;2000;170.0;AS_NEW;2000.0;2.0;NON_FLOOD_ZONE;GAS;;TRUE;2.0;;A;995000.0
220994;APARTMENT;APARTMENT;2.0;1.0;Antwerp;Antwerpen;2000;120.0;GOOD;1962.0;2.0;NON_FLOOD_ZONE;FUELOIL;USA_INSTALLED;TRUE;1.0;TRUE;B;399000.0
221004;APARTMENT;LOFT;2.0;1.0;Antwerp;Antwerpen;2000;145.0;GOOD;1960.0;2.0;;GAS;SEMI_EQUIPPED;TRUE;2.0;;C;475000.0
221005;APARTMENT;APARTMENT;2.0;1.0;Antwerp;Antwerpen;2000;120.0;AS_NEW;2004.0;2.0;NON_FLOOD_ZONE;GAS;HYPER_EQUIPPED;TRUE;2.0;;B;595000.0
221006;APARTMENT;APARTMENT;2.0;1.0;Antwerp;Antwerpen;2000;108.0;AS_NEW;2024.0;2.0;NON_FLOOD_ZONE;;INSTALLED;TRUE;2.0;TRUE;A;895000.0
221014;APARTMENT;KOT;1.0;1.0;Antwerp;Antwerpen;2000;19.0;AS_NEW;2013.0;2.0;;GAS;INSTALLED;;1.0;TRUE;C;134000.0
221015;APARTMENT;APARTMENT;1.0;1.0;Antwerp;Antwerpen;2000;75.0;GOOD;1966.0;1.0;NON_FLOOD_ZONE;GAS;INSTALLED;;1.0;;C;249000.0
221016;APARTMENT;KOT;1.0;1.0;Antwerp;Antwerpen;2000;18.0;AS_NEW;2012.0;2.0;;;INSTALLED;;1.0;TRUE;A;135000.0
221021;APARTMENT;APARTMENT;2.0;2.0;Antwerp;Antwerpen;2000;100.0;AS_NEW;2023.0;2.0;;GAS;HYPER_EQUIPPED;;2.0;TRUE;B;489000.0
221022;APARTMENT;DUPLEX;2.0;1.0;Antwerp;Antwerpen;2000;126.0;GOOD;1902.0;2.0;NON_FLOOD_ZONE;GAS;HYPER_EQUIPPED;;2.0;TRUE;C;448000.0
221029;APARTMENT;LOFT;2.0;2.0;Antwerp;Antwerpen;2000;215.0;GOOD;1991.0;2.0;;GAS;INSTALLED;TRUE;3.0;TRUE;A;995000.0
221032;APARTMENT;APARTMENT;2.0;1.0;Antwerp;Antwerpen;2000;94.0;;1996.0;2.0;NON_FLOOD_ZONE;GAS;INSTALLED;TRUE;1.0;TRUE;B;415000.0
221053;APARTMENT;APARTMENT;2.0;2.0;Antwerp;ANTWERPEN;2000;119.0;GOOD;2002.0;;NON_FLOOD_ZONE;GAS;INSTALLED;TRUE;2.0;TRUE;B;530000.0
221054;APARTMENT;APARTMENT;1.0;1.0;Antwerp;ANTWERPEN;2000;58.0;GOOD;1968.0;;;GAS;;;1.0;TRUE;B;225000.0
221056;APARTMENT;APARTMENT;3.0;1.0;Antwerp;Antwerpen (2000);2000;101.0;GOOD;2015.0;;;;;TRUE;1.0;TRUE;A;499000.0
221058;APARTMENT;APARTMENT;3.0;1.0;Antwerp;ANTWERPEN;2000;123.0;GOOD;1968.0;;NON_FLOOD_ZONE;FUELOIL;INSTALLED;TRUE;2.0;TRUE;C;385000.0
221059;APARTMENT;APARTMENT;2.0;1.0;Antwerp;ANTWERPEN;2000;94.0;GOOD;2001.0;2.0;NON_FLOOD_ZONE;FUELOIL;INSTALLED;TRUE;1.0;TRUE;B;475000.0
221064;APARTMENT;APARTMENT;2.0;1.0;Antwerp;ANTWERPEN;2000;83.0;GOOD;1968.0;;;GAS;INSTALLED;TRUE;1.0;TRUE;D;295000.0
221065;APARTMENT;FLAT_STUDIO;1.0;1.0;Antwerp;Antwerpen;2000;33.0;GOOD;1971.0;2.0;NON_FLOOD_ZONE;GAS;INSTALLED;;1.0;TRUE;C;159000.0
221066;APARTMENT;APARTMENT;1.0;1.0;Antwerp;Antwerpen;2000;94.0;GOOD;2004.0;2.0;NON_FLOOD_ZONE;GAS;HYPER_EQUIPPED;;1.0;TRUE;B;425000.0
221067;APARTMENT;APARTMENT;3.0;1.0;Antwerp;Antwerpen (2000);2000;132.0;TO_RENOVATE;1976.0;;NON_FLOOD_ZONE;GAS;;;1.0;;D;339000.0
221075;APARTMENT;APARTMENT;2.0;1.0;Antwerp;Antwerpen;2000;75.0;GOOD;1850.0;2.0;NON_FLOOD_ZONE;GAS;INSTALLED;TRUE;1.0;TRUE;B;245000.0
221085;APARTMENT;APARTMENT;1.0;1.0;Antwerp;ANTWERPEN;2000;80.0;AS_NEW;1965.0;3.0;NON_FLOOD_ZONE;GAS;INSTALLED;;1.0;;B;239000.0
221086;APARTMENT;APARTMENT;2.0;1.0;Antwerp;ANTWERPEN;2000;77.0;;1978.0;;NON_FLOOD_ZONE;GAS;SEMI_EQUIPPED;;1.0;TRUE;C;279000.0
221089;APARTMENT;APARTMENT;1.0;1.0;Antwerp;ANTWERPEN;2000;67.0;GOOD;2012.0;;;;INSTALLED;;1.0;TRUE;B;249000.0
221094;APARTMENT;APARTMENT;2.0;1.0;Antwerp;ANTWERPEN;2000;80.0;AS_NEW;1965.0;3.0;NON_FLOOD_ZONE;GAS;INSTALLED;;1.0;;C;249000.0
221095;APARTMENT;APARTMENT;1.0;1.0;Antwerp;Antwerpen;2000;55.0;GOOD;2016.0;2.0;;GAS;INSTALLED;;1.0;TRUE;A;330000.0
221096;APARTMENT;APARTMENT;1.0;1.0;Antwerp;ANTWERPEN;2000;70.0;GOOD;2016.0;;NON_FLOOD_ZONE;GAS;;;1.0;TRUE;;359000.0
221097;APARTMENT;APARTMENT;2.0;1.0;Antwerp;Antwerpen (2000);2000;103.0;GOOD;2016.0;;;GAS;;TRUE;1.0;TRUE;A;495000.0
221098;APARTMENT;APARTMENT;2.0;1.0;Antwerp;ANTWERPEN;2000;134.0;GOOD;1938.0;2.0;NON_FLOOD_ZONE;GAS;INSTALLED;;2.0;;C;585000.0
221099;HOUSE;MANSION;4.0;2.0;Antwerp;Antwerpen (2000);2000;195.0;;1900.0;;POSSIBLE_FLOOD_ZONE;;;;1.0;TRUE;D;595000.0
221104;APARTMENT;KOT;1.0;1.0;Antwerp;ANTWERPEN;2000;22.0;GOOD;2012.0;2.0;NON_FLOOD_ZONE;GAS;INSTALLED;;1.0;;B;139000.0
221123;APARTMENT;APARTMENT;2.0;1.0;Antwerp;Antwerpen;2000;90.0;AS_NEW;2016.0;;NON_FLOOD_ZONE;GAS;INSTALLED;;2.0;TRUE;A;455000.0
221127;APARTMENT;APARTMENT;2.0;1.0;Antwerp;Antwerpen (2000);2000;94.0;;2003.0;;;;;TRUE;1.0;TRUE;B;385000.0
221134;APARTMENT;FLAT_STUDIO;1.0;1.0;Antwerp;Antwerpen (2000);2000;40.0;;1977.0;;;;;;1.0;;B;198000.0
221136;APARTMENT;APARTMENT;1.0;1.0;Antwerp;Antwerpen;2000;105.0;AS_NEW;2021.0;2.0;NON_FLOOD_ZONE;GAS;INSTALLED;;1.0;TRUE;A;595000.0
221137;APARTMENT;APARTMENT;2.0;2.0;Antwerp;Antwerpen;2000;176.0;GOOD;1850.0;2.0;NON_FLOOD_ZONE;GAS;INSTALLED;TRUE;3.0;TRUE;C;715000.0
221148;APARTMENT;APARTMENT;1.0;1.0;Antwerp;Antwerpen;2000;16.0;AS_NEW;2016.0;2.0;;GAS;;;1.0;TRUE;A;145000.0
221149;APARTMENT;APARTMENT;1.0;1.0;Antwerp;Antwerpen;2000;27.0;AS_NEW;2016.0;2.0;;GAS;;;1.0;TRUE;A;159000.0
221152;APARTMENT;APARTMENT;1.0;1.0;Antwerp;Antwerpen;2000;55.0;AS_NEW;2016.0;2.0;;GAS;INSTALLED;;1.0;TRUE;A;255000.0
221153;APARTMENT;APARTMENT;2.0;1.0;Antwerp;Antwerpen;2000;68.0;AS_NEW;2016.0;2.0;;GAS;INSTALLED;;1.0;TRUE;A;295000.0
221166;APARTMENT;FLAT_STUDIO;1.0;1.0;Antwerp;Antwerpen;2000;18.0;AS_NEW;2013.0;2.0;NON_FLOOD_ZONE;;;;1.0;;B;134000.0
221168;APARTMENT;TRIPLEX;2.0;1.0;Antwerp;Antwerpen;2000;100.0;JUST_RENOVATED;1977.0;2.0;NON_FLOOD_ZONE;FUELOIL;HYPER_EQUIPPED;TRUE;2.0;;D;275000.0
221179;APARTMENT;APARTMENT;1.0;1.0;Antwerp;Antwerpen;2000;50.0;GOOD;1900.0;2.0;;GAS;INSTALLED;TRUE;1.0;;B;189500.0
221185;HOUSE;APARTMENT_BLOCK;1.0;1.0;Antwerp;ANTWERPEN;2000;19.0;;2013.0;;;GAS;;;1.0;;;149000.0
221222;HOUSE;HOUSE;2.0;1.0;Antwerp;NIJLEN;2560;110.0;JUST_RENOVATED;1930.0;2.0;NON_FLOOD_ZONE;GAS;SEMI_EQUIPPED;TRUE;2.0;TRUE;C;279000.0
221223;HOUSE;HOUSE;3.0;1.0;Antwerp;Nijlen;2560;110.0;GOOD;1971.0;4.0;NON_FLOOD_ZONE;GAS;;TRUE;1.0;TRUE;D;379000.0
221224;HOUSE;HOUSE;3.0;1.0;Antwerp;NIJLEN;2560;214.0;GOOD;1930.0;4.0;NON_FLOOD_ZONE;GAS;SEMI_EQUIPPED;;1.0;;D;379000.0
221226;HOUSE;HOUSE;4.0;1.0;Antwerp;KESSEL;2560;128.0;GOOD;1963.0;2.0;NON_FLOOD_ZONE;;;TRUE;2.0;TRUE;B;390000.0
221227;HOUSE;HOUSE;3.0;1.0;Antwerp;NIJLEN;2560;107.0;TO_RENOVATE;1875.0;3.0;NON_FLOOD_ZONE;GAS;;;1.0;;F;215000.0
221228;HOUSE;HOUSE;4.0;2.0;Antwerp;Nijlen;2560;202.0;AS_NEW;1930.0;4.0;NON_FLOOD_ZONE;GAS;INSTALLED;TRUE;2.0;;D;435000.0
221229;HOUSE;HOUSE;3.0;1.0;Antwerp;Nijlen;2560;199.0;GOOD;1979.0;3.0;NON_FLOOD_ZONE;GAS;INSTALLED;TRUE;2.0;TRUE;B;449000.0
221232;HOUSE;HOUSE;2.0;1.0;Antwerp;Nijlen;2560;104.0;GOOD;1965.0;3.0;NON_FLOOD_ZONE;PELLET;INSTALLED;TRUE;1.0;TRUE;C;295000.0
221233;APARTMENT;APARTMENT;1.0;1.0;Antwerp;NIJLEN;2560;85.0;;2025.0;4.0;NON_FLOOD_ZONE;;HYPER_EQUIPPED;;1.0;TRUE;A;313000.0
221234;APARTMENT;APARTMENT;2.0;1.0;Antwerp;NIJLEN;2560;96.0;;2025.0;4.0;NON_FLOOD_ZONE;;HYPER_EQUIPPED;;2.0;TRUE;A;352000.0
221236;HOUSE;MIXED_USE_BUILDING;5.0;2.0;Antwerp;Nijlen Kessel;2560;475.0;;1904.0;4.0;;GAS;;TRUE;5.0;TRUE;D;985000.0
221242;HOUSE;HOUSE;6.0;1.0;Antwerp;Nijlen;2560;220.0;TO_RENOVATE;1957.0;4.0;;;;TRUE;1.0;;F;240000.0
221248;APARTMENT;DUPLEX;2.0;1.0;Antwerp;Nijlen;2560;121.0;GOOD;2007.0;3.0;NON_FLOOD_ZONE;GAS;INSTALLED;;1.0;TRUE;B;287000.0
221250;HOUSE;HOUSE;3.0;1.0;Antwerp;Nijlen;2560;160.0;;2024.0;2.0;NON_FLOOD_ZONE;;NOT_INSTALLED;;2.0;;;385000.0
221251;HOUSE;HOUSE;3.0;1.0;Antwerp;Nijlen;2560;189.0;TO_RENOVATE;1909.0;3.0;NON_FLOOD_ZONE;GAS;SEMI_EQUIPPED;TRUE;2.0;;E;350000.0
221252;HOUSE;HOUSE;3.0;2.0;Antwerp;Nijlen;2560;217.0;AS_NEW;2020.0;3.0;NON_FLOOD_ZONE;;HYPER_EQUIPPED;TRUE;3.0;TRUE;A;615000.0
221253;HOUSE;HOUSE;4.0;1.0;Antwerp;NIJLEN;2560;180.0;;1963.0;4.0;NON_FLOOD_ZONE;GAS;INSTALLED;TRUE;2.0;;F;459000.0
221255;HOUSE;HOUSE;3.0;1.0;Antwerp;Nijlen;2560;178.0;TO_RENOVATE;1956.0;;NON_FLOOD_ZONE;GAS;SEMI_EQUIPPED;TRUE;1.0;;F;285000.0
221258;HOUSE;HOUSE;6.0;2.0;Antwerp;Nijlen;2560;429.0;GOOD;2021.0;4.0;NON_FLOOD_ZONE;GAS;;TRUE;2.0;;A;785000.0
221259;HOUSE;HOUSE;3.0;1.0;Antwerp;Kessel;2560;190.0;GOOD;1982.0;;NON_FLOOD_ZONE;;;TRUE;2.0;TRUE;B;489000.0
221261;APARTMENT;APARTMENT;2.0;1.0;Antwerp;Kessel;2560;83.0;GOOD;2024.0;;NON_FLOOD_ZONE;;;TRUE;1.0;TRUE;A;280000.0
221262;APARTMENT;APARTMENT;2.0;1.0;Antwerp;Kessel;2560;79.0;GOOD;2024.0;;NON_FLOOD_ZONE;;;TRUE;1.0;TRUE;A;285000.0
221263;APARTMENT;APARTMENT;2.0;1.0;Antwerp;Kessel;2560;85.0;GOOD;2024.0;;NON_FLOOD_ZONE;;;TRUE;1.0;TRUE;A;287000.0
221264;HOUSE;HOUSE;3.0;1.0;Antwerp;Nijlen;2560;146.0;AS_NEW;1988.0;4.0;NON_FLOOD_ZONE;GAS;INSTALLED;TRUE;1.0;TRUE;E;498000.0
221271;APARTMENT;APARTMENT;2.0;1.0;Antwerp;Nijlen;2560;95.0;GOOD;2024.0;;NON_FLOOD_ZONE;;;TRUE;1.0;TRUE;;315000.0
221273;APARTMENT;APARTMENT;2.0;1.0;Antwerp;Nijlen;2560;95.0;GOOD;2024.0;;NON_FLOOD_ZONE;;;TRUE;1.0;TRUE;;305000.0
221274;APARTMENT;APARTMENT;2.0;1.0;Antwerp;Nijlen;2560;96.0;GOOD;2024.0;;NON_FLOOD_ZONE;;;TRUE;1.0;TRUE;;315000.0
221275;APARTMENT;GROUND_FLOOR;2.0;1.0;Antwerp;Nijlen;2560;96.0;GOOD;2024.0;;NON_FLOOD_ZONE;;;TRUE;1.0;TRUE;;315000.0
221276;HOUSE;HOUSE;4.0;1.0;Antwerp;Nijlen;2560;176.0;TO_RENOVATE;1935.0;;NON_FLOOD_ZONE;;;;1.0;;F;280000.0
221277;APARTMENT;APARTMENT;2.0;1.0;Antwerp;Kessel;2560;83.0;GOOD;2024.0;;NON_FLOOD_ZONE;;;;1.0;TRUE;;280000.0
221278;APARTMENT;APARTMENT;2.0;1.0;Antwerp;Kessel;2560;85.0;GOOD;2024.0;;NON_FLOOD_ZONE;;;;1.0;TRUE;;287000.0
221279;HOUSE;HOUSE;2.0;1.0;Antwerp;Kessel;2560;190.0;GOOD;1986.0;4.0;;GAS;INSTALLED;TRUE;1.0;;D;429000.0
221280;HOUSE;HOUSE;3.0;2.0;Antwerp;Nijlen;2560;222.0;AS_NEW;1947.0;4.0;NON_FLOOD_ZONE;;HYPER_EQUIPPED;;2.0;TRUE;C;598000.0
221282;HOUSE;HOUSE;2.0;1.0;Antwerp;NIJLEN;2560;90.0;GOOD;1953.0;2.0;NON_FLOOD_ZONE;GAS;SEMI_EQUIPPED;TRUE;1.0;TRUE;C;260000.0
221283;HOUSE;HOUSE;8.0;2.0;Antwerp;Nijlen;2560;400.0;JUST_RENOVATED;1920.0;4.0;NON_FLOOD_ZONE;GAS;INSTALLED;TRUE;2.0;TRUE;F;430000.0
221284;HOUSE;VILLA;2.0;1.0;Antwerp;NIJLEN;2560;147.0;TO_RENOVATE;1969.0;4.0;NON_FLOOD_ZONE;GAS;SEMI_EQUIPPED;;1.0;;F;350000.0
221285;APARTMENT;APARTMENT;2.0;1.0;Antwerp;Nijlen;2560;140.0;GOOD;1974.0;;NON_FLOOD_ZONE;GAS;INSTALLED;;1.0;;D;245000.0
221287;HOUSE;HOUSE;3.0;1.0;Antwerp;Nijlen;2560;140.0;TO_BE_DONE_UP;1961.0;4.0;NON_FLOOD_ZONE;GAS;SEMI_EQUIPPED;TRUE;1.0;TRUE;F;369000.0
221289;HOUSE;HOUSE;3.0;1.0;Antwerp;Nijlen;2560;116.0;TO_RENOVATE;1919.0;;NON_FLOOD_ZONE;;;;1.0;;F;239000.0
221290;APARTMENT;APARTMENT;2.0;1.0;Antwerp;Nijlen;2560;120.0;TO_RENOVATE;1995.0;2.0;NON_FLOOD_ZONE;GAS;INSTALLED;TRUE;1.0;TRUE;C;229000.0
221293;APARTMENT;APARTMENT;2.0;1.0;Antwerp;Kessel;2560;79.0;GOOD;2024.0;;NON_FLOOD_ZONE;ELECTRIC;INSTALLED;;1.0;TRUE;;285000.0
221294;HOUSE;HOUSE;4.0;1.0;Antwerp;Kessel;2560;185.0;;1966.0;;NON_FLOOD_ZONE;FUELOIL;;TRUE;1.0;;D;399000.0
221295;HOUSE;HOUSE;1.0;1.0;Antwerp;Nijlen;2560;95.0;TO_RENOVATE;1936.0;4.0;NON_FLOOD_ZONE;;INSTALLED;TRUE;1.0;;F;349000.0
221296;HOUSE;HOUSE;2.0;1.0;Antwerp;Nijlen;2560;100.0;GOOD;1930.0;4.0;NON_FLOOD_ZONE;GAS;HYPER_EQUIPPED;TRUE;1.0;TRUE;F;295000.0
221297;HOUSE;HOUSE;3.0;1.0;Antwerp;Nijlen;2560;130.0;GOOD;1980.0;3.0;NON_FLOOD_ZONE;GAS;HYPER_EQUIPPED;TRUE;2.0;TRUE;B;429000.0
221299;HOUSE;HOUSE;2.0;1.0;Antwerp;Nijlen;2560;150.0;TO_BE_DONE_UP;1955.0;4.0;NON_FLOOD_ZONE;GAS;INSTALLED;TRUE;2.0;TRUE;E;308000.0
221307;APARTMENT;APARTMENT;2.0;1.0;Antwerp;Nijlen;2560;78.0;;2023.0;2.0;NON_FLOOD_ZONE;;INSTALLED;;1.0;TRUE;;280000.0
221312;HOUSE;HOUSE;2.0;1.0;Antwerp;Nijlen;2560;100.0;GOOD;1930.0;4.0;NON_FLOOD_ZONE;GAS;INSTALLED;;1.0;TRUE;F;295000.0
221315;HOUSE;HOUSE;3.0;1.0;Antwerp;Nijlen;2560;160.0;;2024.0;2.0;NON_FLOOD_ZONE;;NOT_INSTALLED;;2.0;;;385000.0
221316;HOUSE;HOUSE;3.0;1.0;Antwerp;Nijlen;2560;138.0;TO_RENOVATE;1964.0;3.0;;GAS;INSTALLED;;1.0;TRUE;F;259000.0
221320;HOUSE;HOUSE;4.0;1.0;Antwerp;Kessel;2560;143.0;TO_RENOVATE;1976.0;4.0;;GAS;;TRUE;1.0;;D;370000.0
221323;HOUSE;HOUSE;2.0;1.0;Antwerp;Nijlen;2560;143.0;AS_NEW;2024.0;2.0;;;;;2.0;TRUE;;365000.0
221340;HOUSE;HOUSE;5.0;1.0;Antwerp;BERLAAR;2590;207.0;TO_RENOVATE;1957.0;3.0;;FUELOIL;SEMI_EQUIPPED;TRUE;2.0;;F;275000.0
221341;HOUSE;HOUSE;3.0;1.0;Antwerp;BERLAAR;2590;165.0;GOOD;1968.0;2.0;NON_FLOOD_ZONE;GAS;INSTALLED;;2.0;;D;415000.0
221342;HOUSE;HOUSE;5.0;2.0;Antwerp;BERLAAR;2590;244.0;;2024.0;2.0;NON_FLOOD_ZONE;GAS;INSTALLED;;3.0;TRUE;A;515000.0
221343;APARTMENT;APARTMENT;2.0;1.0;Antwerp;BERLAAR;2590;113.0;;2006.0;;NON_FLOOD_ZONE;GAS;INSTALLED;;2.0;TRUE;B;280000.0
221347;HOUSE;TOWN_HOUSE;2.0;1.0;Antwerp;BERLAAR;2590;159.0;;1976.0;3.0;POSSIBLE_FLOOD_ZONE;GAS;INSTALLED;;2.0;;C;380000.0
221349;HOUSE;HOUSE;3.0;1.0;Antwerp;Berlaar;2590;133.0;GOOD;1991.0;4.0;;GAS;INSTALLED;TRUE;2.0;TRUE;D;399000.0
221351;APARTMENT;GROUND_FLOOR;2.0;1.0;Antwerp;Berlaar;2590;81.0;AS_NEW;2025.0;2.0;NON_FLOOD_ZONE;;;;1.0;TRUE;A;239000.0
221352;APARTMENT;GROUND_FLOOR;3.0;1.0;Antwerp;Berlaar;2590;93.0;AS_NEW;2025.0;;NON_FLOOD_ZONE;;;;1.0;;A;275000.0
221354;APARTMENT;APARTMENT;2.0;1.0;Antwerp;Berlaar;2590;86.0;AS_NEW;2021.0;2.0;NON_FLOOD_ZONE;;HYPER_EQUIPPED;TRUE;2.0;TRUE;A;408000.0
221367;HOUSE;MANSION;4.0;2.0;Antwerp;Berlaar;2590;386.0;AS_NEW;1960.0;3.0;NON_FLOOD_ZONE;GAS;;;3.0;;D;775000.0
221368;APARTMENT;GROUND_FLOOR;1.0;1.0;Antwerp;Berlaar;2590;80.0;GOOD;2025.0;;NON_FLOOD_ZONE;;;TRUE;1.0;TRUE;A;245000.0
221370;APARTMENT;PENTHOUSE;2.0;1.0;Antwerp;Berlaar;2590;91.0;AS_NEW;2025.0;2.0;NON_FLOOD_ZONE;;;;1.0;TRUE;A;269500.0
221371;HOUSE;HOUSE;4.0;1.0;Antwerp;Berlaar;2590;215.0;AS_NEW;1997.0;4.0;NON_FLOOD_ZONE;GAS;;TRUE;2.0;;B;498000.0
221372;HOUSE;VILLA;5.0;2.0;Antwerp;Berlaar;2590;437.0;AS_NEW;2009.0;4.0;NON_FLOOD_ZONE;;;TRUE;3.0;;A;899000.0
221373;APARTMENT;PENTHOUSE;2.0;1.0;Antwerp;Berlaar;2590;103.0;GOOD;2020.0;;NON_FLOOD_ZONE;;;TRUE;1.0;TRUE;A;365000.0
221374;HOUSE;HOUSE;3.0;1.0;Antwerp;Berlaar;2590;132.0;GOOD;1952.0;;NON_FLOOD_ZONE;;;TRUE;2.0;TRUE;A;369000.0
221376;HOUSE;HOUSE;3.0;2.0;Antwerp;Berlaar;2590;100.0;TO_RENOVATE;1931.0;;NON_FLOOD_ZONE;;;TRUE;1.0;TRUE;F;299000.0
221380;APARTMENT;PENTHOUSE;2.0;1.0;Antwerp;Berlaar;2590;93.0;GOOD;2024.0;;NON_FLOOD_ZONE;;;TRUE;1.0;TRUE;A;298000.0
221391;HOUSE;HOUSE;2.0;1.0;Antwerp;Berlaar;2590;110.0;TO_RENOVATE;1930.0;;NON_FLOOD_ZONE;;;;1.0;TRUE;F;219500.0
221393;HOUSE;TOWN_HOUSE;3.0;1.0;Antwerp;Berlaar;2590;187.0;TO_RENOVATE;1970.0;2.0;NON_FLOOD_ZONE;FUELOIL;;;3.0;;F;325000.0
221394;HOUSE;HOUSE;3.0;1.0;Antwerp;Berlaar;2590;146.0;GOOD;1935.0;3.0;NON_FLOOD_ZONE;GAS;INSTALLED;TRUE;1.0;;E;319000.0
221395;APARTMENT;APARTMENT;1.0;1.0;Antwerp;Berlaar;2590;70.0;AS_NEW;2020.0;2.0;NON_FLOOD_ZONE;GAS;HYPER_EQUIPPED;;1.0;TRUE;A;259000.0
221396;HOUSE;HOUSE;3.0;1.0;Antwerp;Berlaar;2590;139.0;;2024.0;;NON_FLOOD_ZONE;;;TRUE;2.0;TRUE;;399500.0
221397;HOUSE;HOUSE;3.0;1.0;Antwerp;Berlaar;2590;139.0;;2024.0;;NON_FLOOD_ZONE;;;TRUE;2.0;TRUE;;399500.0
221398;HOUSE;HOUSE;3.0;1.0;Antwerp;Berlaar;2590;139.0;;2024.0;;NON_FLOOD_ZONE;;;TRUE;2.0;TRUE;;399500.0
221399;HOUSE;HOUSE;3.0;1.0;Antwerp;Berlaar;2590;143.0;;2024.0;;NON_FLOOD_ZONE;;;TRUE;2.0;TRUE;;405000.0
221403;HOUSE;HOUSE;3.0;1.0;Antwerp;Berlaar;2590;155.0;;2024.0;;NON_FLOOD_ZONE;;;TRUE;2.0;TRUE;;420000.0
221404;APARTMENT;GROUND_FLOOR;1.0;1.0;Antwerp;Berlaar;2590;82.0;GOOD;2025.0;;NON_FLOOD_ZONE;ELECTRIC;INSTALLED;;1.0;TRUE;;235000.0
221405;APARTMENT;GROUND_FLOOR;2.0;1.0;Antwerp;Berlaar;2590;95.0;GOOD;2025.0;;NON_FLOOD_ZONE;ELECTRIC;INSTALLED;;1.0;TRUE;;288000.0
